qf_supplier_id,qf_supplier_site_id,qf_supplier_name,qf_supplier_site_name,qf_supplier_site_valid_audit_count,qf_supplier_site_has_valid_audit,qf_supplier_site_audited_quality_types,qf_supplier_site_first_audit_booked,qf_supplier_site_last_expiration,qf_supplier_site_audited_requested_api,qf_supplier_site_audited_requested_product,qf_is_audit_valid
59,945,Croda International,Croda Ibérica S.A.,1,true,GMP_EXCIPIENTS,2025-01-07,2028-01-29,,"""0-18238-00 hs macrogol-2-stearylether ep (etr2280) 0-00280-00 hs polysorbat 60 ep (sdr2326) 0-25011-00 hs peg-8 stearate macrogol stearate 400 (etr1957) 0-18063-00 hs sp brij s20- mbal-pw-(mv) (etr0549) 0-03616-00 hs arlacel 983-pw-(mv) (etr1675) 0-03105-00 hs arlacel 985-so-(mv) (cbr1105) 0-03481-00 hs macrogolstearat ep myrj s100-pa-(mv) (etr1977) 0-01156-00 hs sorbitansesquioleat ep span 83-lq-(mv) (sdr0934)      """,false
59,945,Croda International,Croda Ibérica S.A.,1,true,GMP_EXCIPIENTS,2025-01-07,2028-01-29,,arlacel 985-so-(mv),true
59,946,Croda International,Croda USA Inc - Site Mill Hall,,,,,,,"sesame oil,polyethylene glycol 400 (peg 400),polysorbate 20,castor oil",false
59,946,Croda International,Croda USA Inc - Site Mill Hall,,,,,,,super refied polysorbate,false
59,946,Croda International,Croda USA Inc - Site Mill Hall,,,,,,,polysorbate 20 / tween 20 hp-lq-(mh) sd40271/.250/4a2/4.,false
59,946,Croda International,Croda USA Inc - Site Mill Hall,,,,,,,super refined polysorbate 20,false
59,946,Croda International,Croda USA Inc - Site Mill Hall,,,,,,,"polisorbato 20-lq-(mh) ep/nf/jpe super refined®,polysorbate 80 super refined croda sr48833/0003/4ª,oleic acid,tween 80 hp-lq-(mh),super refined peg 300,super refined polysorbate",false
59,947,Croda International,Croda USA Inc - Site New Castle,,,,,,,manufacturing of alkoxylates and esters for use as pharmaceutical excipients: material: ceteh 20,false
59,947,Croda International,Croda USA Inc - Site New Castle,,,,,,,"polisorbato 20 (tween 20)nf, polisorbato 80 (tween 80)nf",false
59,1831,Croda International,Avanti Polar Lipids Inc.,1,true,GMP_EXCIPIENTS,2024-08-07,2027-10-02,,"1,2-dioleoyl-sn-glycero-3-phosphocholine",true
59,1831,Croda International,Avanti Polar Lipids Inc.,1,true,GMP_EXCIPIENTS,2024-08-07,2027-10-02,,"prodeconium
 bromide",false
59,3706,Croda International,Croda Europe Limited - Site Goole,,,,,,,warehousing / storage of excipients and other non-chemicals (general qms/iso principles and related distribution parameters),false
60,151,Hubert De Backer NV,Hubert De Backer,2,true,"GMP_PACKAGING, GMP_MED_DEV",2021-01-22,2027-02-21,,"medical devices, dosing spoons      syringes",true
60,151,Hubert De Backer NV,Hubert De Backer,2,true,"GMP_PACKAGING, GMP_MED_DEV",2021-01-22,2027-02-21,,dosing syring & plug,true
60,151,Hubert De Backer NV,Hubert De Backer,2,true,"GMP_PACKAGING, GMP_MED_DEV",2021-01-22,2027-02-21,,ptfe caps,false
60,151,Hubert De Backer NV,Hubert De Backer,2,true,"GMP_PACKAGING, GMP_MED_DEV",2021-01-22,2027-02-21,,"body 4.5ml sterile brown tip, body 7ml sterile green tip, plunger 4.5ml sterile t1764, plunger 7ml sterile t1602/1, plunger rod 3 lip 7ml sterile",true
60,151,Hubert De Backer NV,Hubert De Backer,2,true,"GMP_PACKAGING, GMP_MED_DEV",2021-01-22,2027-02-21,,"plastic syringe, nozzle with cap, dosing devices, oral syringe with adaptor",true
60,151,Hubert De Backer NV,Hubert De Backer,2,true,"GMP_PACKAGING, GMP_MED_DEV",2021-01-22,2027-02-21,,syringes and adaptors,false
60,151,Hubert De Backer NV,Hubert De Backer,2,true,"GMP_PACKAGING, GMP_MED_DEV",2021-01-22,2027-02-21,,dosing syringe,true
60,151,Hubert De Backer NV,Hubert De Backer,2,true,"GMP_PACKAGING, GMP_MED_DEV",2021-01-22,2027-02-21,,dosing syringes,true
60,151,Hubert De Backer NV,Hubert De Backer,2,true,"GMP_PACKAGING, GMP_MED_DEV",2021-01-22,2027-02-21,,"""obturador jeringas uso oral (cuerpo polipropileno) para susp. oral jeringas 3ml y 5ml""",false
60,151,Hubert De Backer NV,Hubert De Backer,2,true,"GMP_PACKAGING, GMP_MED_DEV",2021-01-22,2027-02-21,,syringes and plungers,true
61,153,ICE Pharma,Ice S.p.a.,4,true,"GMP_API, GMP_EXCIPIENTS",2020-11-09,2028-03-19,,glycocholic acid 100%,true
61,153,ICE Pharma,Ice S.p.a.,4,true,"GMP_API, GMP_EXCIPIENTS",2020-11-09,2028-03-19,,glycocholic acid,true
61,153,ICE Pharma,Ice S.p.a.,4,true,"GMP_API, GMP_EXCIPIENTS",2020-11-09,2028-03-19,,cholic acid manufacturing and control,true
61,153,ICE Pharma,Ice S.p.a.,4,true,"GMP_API, GMP_EXCIPIENTS",2020-11-09,2028-03-19,,ursodeoxycholic acid,true
61,4000,ICE Pharma,ABC FARMACEUTICI,1,true,"GMP_API, GMP_FDF",2025-02-07,2028-04-16,,ibuprofen 400 mg,false
61,4000,ICE Pharma,ABC FARMACEUTICI,1,true,"GMP_API, GMP_FDF",2025-02-07,2028-04-16,,ferrofolin tank caps 40mg/15ml  (intermediate product),true
61,4000,ICE Pharma,ABC FARMACEUTICI,1,true,"GMP_API, GMP_FDF",2025-02-07,2028-04-16,,fluconazole 100 mg / 150 mg / 200 mg - hard capsules,false
61,4000,ICE Pharma,ABC FARMACEUTICI,1,true,"GMP_API, GMP_FDF",2025-02-07,2028-04-16,,"inosine dimepranol acedoben,methisoprinol , inosinum pranobexum",false
62,154,Iclos Uruguay,Iclos,1,true,GMP_FDF,2023-01-20,2026-06-21,, mycophenolate mofetil mycophenolate (capsules and tablets),true
63,155,ICN Polfa Rzeszów,Icn Polfa,1,true,GMP_FDF,2023-06-12,2027-02-20,,molsidomine,false
63,155,ICN Polfa Rzeszów,Icn Polfa,1,true,GMP_FDF,2023-06-12,2027-02-20,,mestinon sugar coated tablet 60mg,true
63,155,ICN Polfa Rzeszów,Icn Polfa,1,true,GMP_FDF,2023-06-12,2027-02-20,,"famotidine 20 mg film coated tablets, famotidine 40 mg film coated tablets;",true
63,155,ICN Polfa Rzeszów,Icn Polfa,1,true,GMP_FDF,2023-06-12,2027-02-20,,	molsidomine,false
64,156,IMCoPharma,Imcopharma A.S.,1,true,GDP_DISTRIBUTION,2023-08-02,2026-10-04,,distribution and storage of api products.,true
64,156,IMCoPharma,Imcopharma A.S.,1,true,GDP_DISTRIBUTION,2023-08-02,2026-10-04,,distribution and storage of apis,true
64,156,IMCoPharma,Imcopharma A.S.,1,true,GDP_DISTRIBUTION,2023-08-02,2026-10-04,,"distribution of apls from manufacturer siegfried, germany. api coffeine and api xylometazoline hci",true
64,156,IMCoPharma,Imcopharma A.S.,1,true,GDP_DISTRIBUTION,2023-08-02,2026-10-04,,"potassium chloride,sodium sulfate, anhydrous,sodium hydrocarbonate,glucose,sodium citrate,sodium chloride",false
65,152,Imerys Talc,Imerys Talc Spa,2,true,GMP_EXCIPIENTS,2022-09-15,2028-11-27,,talc luzenac pharma ; talc luzenac pharma m,true
65,152,Imerys Talc,Imerys Talc Spa,2,true,GMP_EXCIPIENTS,2022-09-15,2028-11-27,, talco luzenac pharma,true
65,152,Imerys Talc,Imerys Talc Spa,2,true,GMP_EXCIPIENTS,2022-09-15,2028-11-27,,talc luzenac pharma,true
65,152,Imerys Talc,Imerys Talc Spa,2,true,GMP_EXCIPIENTS,2022-09-15,2028-11-27,,277368 talc,false
65,152,Imerys Talc,Imerys Talc Spa,2,true,GMP_EXCIPIENTS,2022-09-15,2028-11-27,,23641-talc pharma m,false
65,152,Imerys Talc,Imerys Talc Spa,2,true,GMP_EXCIPIENTS,2022-09-15,2028-11-27,,raw material (drug excipient) talk ep - luzenac pharma (91233866),true
65,152,Imerys Talc,Imerys Talc Spa,2,true,GMP_EXCIPIENTS,2022-09-15,2028-11-27,,talc luzenac pharma (515964710),true
65,152,Imerys Talc,Imerys Talc Spa,2,true,GMP_EXCIPIENTS,2022-09-15,2028-11-27,,tenatoprazole,false
65,152,Imerys Talc,Imerys Talc Spa,2,true,GMP_EXCIPIENTS,2022-09-15,2028-11-27,,"kaolin, light",false
65,152,Imerys Talc,Imerys Talc Spa,2,true,GMP_EXCIPIENTS,2022-09-15,2028-11-27,,talcum powder,false
65,152,Imerys Talc,Imerys Talc Spa,2,true,GMP_EXCIPIENTS,2022-09-15,2028-11-27,,"talc luzenac pharma, talc, talc luzenac pharma (515964710), talc luzenac pharma m, raw material (drug excipient) talk ep - luzenac pharma (91233866), talc luzenac pharma ; talc luzenac pharma m,  talco luzenac pharma,  talc luzenac pharma, talc luzenac pharma, talc luzenac pharma m, talc luzenac pharma, talc luzenac pharma",true
65,152,Imerys Talc,Imerys Talc Spa,2,true,GMP_EXCIPIENTS,2022-09-15,2028-11-27,,talc luzenac pharma m,true
65,152,Imerys Talc,Imerys Talc Spa,2,true,GMP_EXCIPIENTS,2022-09-15,2028-11-27,,0-00290-00 hs talkum ep (29975 so),false
65,152,Imerys Talc,Imerys Talc Spa,2,true,GMP_EXCIPIENTS,2022-09-15,2028-11-27,,"talc luzenac pharma, talc luzenac pharma m",true
65,152,Imerys Talc,Imerys Talc Spa,2,true,GMP_EXCIPIENTS,2022-09-15,2028-11-27,,talc ,true
65,3100,Imerys Talc,Imerys Talc - Site Luzenac,,,,,,,talcum pharma g,false
65,3100,Imerys Talc,Imerys Talc - Site Luzenac,,,,,,,talcum,false
65,3100,Imerys Talc,Imerys Talc - Site Luzenac,,,,,,,talc,false
65,3731,Imerys Talc,Imerys Minerals Ltd.,,,,,,,"kaolin, light",false
65,3731,Imerys Talc,Imerys Minerals Ltd.,,,,,,,kaolin lourd,false
66,182,Indena,Indena France S.A.,4,true,"GMP_API, GMP_EXCIPIENTS",2019-10-21,2027-02-01,,"melilot dry extract , melilot dry extract l pall 18%, cassia senna l. (42% to 56%)",true
66,182,Indena,Indena France S.A.,4,true,"GMP_API, GMP_EXCIPIENTS",2019-10-21,2027-02-01,,cramberry dry extract,false
66,182,Indena,Indena France S.A.,4,true,"GMP_API, GMP_EXCIPIENTS",2019-10-21,2027-02-01,,"melilot dry extract ,, melilot dry extract l pall 18%, ,cassia senna l. (42% to 56%)",false
66,182,Indena,Indena France S.A.,4,true,"GMP_API, GMP_EXCIPIENTS",2019-10-21,2027-02-01,,"ginkgo extrakt ph. eur., ginkgo biloba",true
66,182,Indena,Indena France S.A.,4,true,"GMP_API, GMP_EXCIPIENTS",2019-10-21,2027-02-01,,saw palmetto extract,true
66,182,Indena,Indena France S.A.,4,true,"GMP_API, GMP_EXCIPIENTS",2019-10-21,2027-02-01,,"melilot dry extract ,, melilot dry extract l pall 18%, , cassia senna l. (42% to 56%)",false
66,182,Indena,Indena France S.A.,4,true,"GMP_API, GMP_EXCIPIENTS",2019-10-21,2027-02-01,,"melilot dry extract,melilot dry extract pall 18%, cassia senna l (42% to 56%)",false
66,182,Indena,Indena France S.A.,4,true,"GMP_API, GMP_EXCIPIENTS",2019-10-21,2027-02-01,,"ginkgo extrakt, ginkgo biloba (re-audit)",true
66,182,Indena,Indena France S.A.,4,true,"GMP_API, GMP_EXCIPIENTS",2019-10-21,2027-02-01,,"pirralkonium
 bromide",false
66,182,Indena,Indena France S.A.,4,true,"GMP_API, GMP_EXCIPIENTS",2019-10-21,2027-02-01,,"sinosides a+b, calcium salt",false
66,182,Indena,Indena France S.A.,4,true,"GMP_API, GMP_EXCIPIENTS",2019-10-21,2027-02-01,,gingko biloba extrait sec,true
66,182,Indena,Indena France S.A.,4,true,"GMP_API, GMP_EXCIPIENTS",2019-10-21,2027-02-01,,ginkgo biloba extract,true
66,182,Indena,Indena France S.A.,4,true,"GMP_API, GMP_EXCIPIENTS",2019-10-21,2027-02-01,,ginkgotrocken extrakt,false
66,182,Indena,Indena France S.A.,4,true,"GMP_API, GMP_EXCIPIENTS",2019-10-21,2027-02-01,,ginkgo biloba,true
66,182,Indena,Indena France S.A.,4,true,"GMP_API, GMP_EXCIPIENTS",2019-10-21,2027-02-01,,gingko extract (re-audit 2023),true
66,182,Indena,Indena France S.A.,4,true,"GMP_API, GMP_EXCIPIENTS",2019-10-21,2027-02-01,,ginkgo biloba dry extract ph.eur. (code 9100151),true
66,183,Indena,Indena Italy S.p.A. - Site Milano,1,true,GMP_API,2024-04-02,2027-09-19,,"centella asiatica, thiocolchicoside hydrate, thiocolchicoside l",true
66,183,Indena,Indena Italy S.p.A. - Site Milano,1,true,GMP_API,2024-04-02,2027-09-19,,galantamine hbr,false
66,183,Indena,Indena Italy S.p.A. - Site Milano,1,true,GMP_API,2024-04-02,2027-09-19,,colchicine,false
66,183,Indena,Indena Italy S.p.A. - Site Milano,1,true,GMP_API,2024-04-02,2027-09-19,,paclitaxel,true
66,183,Indena,Indena Italy S.p.A. - Site Milano,1,true,GMP_API,2024-04-02,2027-09-19,,cabazitaxel,false
66,183,Indena,Indena Italy S.p.A. - Site Milano,1,true,GMP_API,2024-04-02,2027-09-19,,"docetaxel, paclitaxel",true
66,183,Indena,Indena Italy S.p.A. - Site Milano,1,true,GMP_API,2024-04-02,2027-09-19,,cannabidiol (cbd),false
66,183,Indena,Indena Italy S.p.A. - Site Milano,1,true,GMP_API,2024-04-02,2027-09-19,,ruscogenin,false
66,183,Indena,Indena Italy S.p.A. - Site Milano,1,true,GMP_API,2024-04-02,2027-09-19,,thiocolchicoside/thiocolchicoside b,false
66,183,Indena,Indena Italy S.p.A. - Site Milano,1,true,GMP_API,2024-04-02,2027-09-19,,thiocolchicoside,false
66,184,Indena,Indena Italy S.p.A. - Site Settala,2,true,GMP_API,2021-07-27,2027-09-18,,paclitaxel; docetaxel,true
66,184,Indena,Indena Italy S.p.A. - Site Settala,2,true,GMP_API,2021-07-27,2027-09-18,,serenoa repens alcoholic extract,false
66,184,Indena,Indena Italy S.p.A. - Site Settala,2,true,GMP_API,2021-07-27,2027-09-18,,"coleus barbatus,visnadine",false
66,184,Indena,Indena Italy S.p.A. - Site Settala,2,true,GMP_API,2021-07-27,2027-09-18,,qa 21,false
66,184,Indena,Indena Italy S.p.A. - Site Settala,2,true,GMP_API,2021-07-27,2027-09-18,,silymarin,false
66,184,Indena,Indena Italy S.p.A. - Site Settala,2,true,GMP_API,2021-07-27,2027-09-18,,sarenoa repens hexane extract  (saw palmetto oil 80%) inhouse,true
66,184,Indena,Indena Italy S.p.A. - Site Settala,2,true,GMP_API,2021-07-27,2027-09-18,,colchicine,true
66,184,Indena,Indena Italy S.p.A. - Site Settala,2,true,GMP_API,2021-07-27,2027-09-18,,thiocolchicoside,false
66,184,Indena,Indena Italy S.p.A. - Site Settala,2,true,GMP_API,2021-07-27,2027-09-18,,qs-21,true
66,184,Indena,Indena Italy S.p.A. - Site Settala,2,true,GMP_API,2021-07-27,2027-09-18,,general gmp compliance,true
66,184,Indena,Indena Italy S.p.A. - Site Settala,2,true,GMP_API,2021-07-27,2027-09-18,,ruscogenin,false
66,184,Indena,Indena Italy S.p.A. - Site Settala,2,true,GMP_API,2021-07-27,2027-09-18,,aescin,true
66,184,Indena,Indena Italy S.p.A. - Site Settala,2,true,GMP_API,2021-07-27,2027-09-18,,enoxolone,true
66,184,Indena,Indena Italy S.p.A. - Site Settala,2,true,GMP_API,2021-07-27,2027-09-18,,cannabidiol (cbd),false
66,184,Indena,Indena Italy S.p.A. - Site Settala,2,true,GMP_API,2021-07-27,2027-09-18,,paclitaxel,true
66,184,Indena,Indena Italy S.p.A. - Site Settala,2,true,GMP_API,2021-07-27,2027-09-18,,cabazitaxel,true
66,184,Indena,Indena Italy S.p.A. - Site Settala,2,true,GMP_API,2021-07-27,2027-09-18,,"cabazitaxel, escin free acid, colchicine",true
66,185,Indena,Indena India Pvt. Ltd,1,true,GMP_API,2023-02-01,2026-03-02,,colchicine,true
66,185,Indena,Indena India Pvt. Ltd,1,true,GMP_API,2023-02-01,2026-03-02,,centella asiatica extract,true
67,157,Institut Kuhlmann,Institut Kuhlmann GmbH,2,true,GMP_LABORATORY,2021-11-25,2028-02-25,,"analyses of starting materials (tryptophan as active ingredient and yeast extract as excipient); qm system (testing laboratory according to din en iso/iec 17025:2018); test procedures, equipment, controls and calibration methods",true
67,157,Institut Kuhlmann,Institut Kuhlmann GmbH,2,true,GMP_LABORATORY,2021-11-25,2028-02-25,,"salclobuzic
 acid",true
67,157,Institut Kuhlmann,Institut Kuhlmann GmbH,2,true,GMP_LABORATORY,2021-11-25,2028-02-25,, hplc-rohstoffanalytik,true
67,157,Institut Kuhlmann,Institut Kuhlmann GmbH,2,true,GMP_LABORATORY,2021-11-25,2028-02-25,,nitrosamine testing,true
67,157,Institut Kuhlmann,Institut Kuhlmann GmbH,2,true,GMP_LABORATORY,2021-11-25,2028-02-25,,urea,false
67,157,Institut Kuhlmann,Institut Kuhlmann GmbH,2,true,GMP_LABORATORY,2021-11-25,2028-02-25,,contract laboratory for amino acid analysis,true
67,157,Institut Kuhlmann,Institut Kuhlmann GmbH,2,true,GMP_LABORATORY,2021-11-25,2028-02-25,,laboratory services,true
67,157,Institut Kuhlmann,Institut Kuhlmann GmbH,2,true,GMP_LABORATORY,2021-11-25,2028-02-25,,mineral analysis for food supplements and pharmaceuticals (iodine + gluten analysis).,false
67,157,Institut Kuhlmann,Institut Kuhlmann GmbH,2,true,GMP_LABORATORY,2021-11-25,2028-02-25,,"minerals-analytics for food supplements and drug products, jod, gluten",true
67,157,Institut Kuhlmann,Institut Kuhlmann GmbH,2,true,GMP_LABORATORY,2021-11-25,2028-02-25,,aminosäureanalysator der rohstoffanalytik von aminosäuren und ammonium nach 2.2.56,false
67,157,Institut Kuhlmann,Institut Kuhlmann GmbH,2,true,GMP_LABORATORY,2021-11-25,2028-02-25,,"gmp-compliant testing of l-arginine, l-arginine hcl, isoleucine, l-proline and histidine according to the monographs of the european pharmacopoeia for ninhydrin-positive substances and ammonium",true
67,157,Institut Kuhlmann,Institut Kuhlmann GmbH,2,true,GMP_LABORATORY,2021-11-25,2028-02-25,,laboratory analysis mainly with gc-ms and lc-ms,true
67,157,Institut Kuhlmann,Institut Kuhlmann GmbH,2,true,GMP_LABORATORY,2021-11-25,2028-02-25,,"	 minerals-analytics for food supplements and drug products, jod, gluten",true
67,157,Institut Kuhlmann,Institut Kuhlmann GmbH,2,true,GMP_LABORATORY,2021-11-25,2028-02-25,,laboratory service,true
67,157,Institut Kuhlmann,Institut Kuhlmann GmbH,2,true,GMP_LABORATORY,2021-11-25,2028-02-25,,"""glycin-bestimmung für die stabilitätsprüfung"",  hplc-rohstoffanalytik, laboratory analysis mainly with gc-ms and lc-ms, palladium by icp-ms for anagrelide, ion chromatography for halofuginone lactate, element screening by icp-ms (relevant for release) , release-relevant analyses of starting materials (tryptophan as active ingredient and yeast extract as excipient); qm system (accredited testing laboratory according to din en iso/iec 17025:2018); test procedures, equipment, controls and calibration methods, contract laboratory for amino acid analysis, 	 minerals-analytics for food supplements and drug products, jod, gluten, nitrosamine testing, laboratory service",false
67,157,Institut Kuhlmann,Institut Kuhlmann GmbH,2,true,GMP_LABORATORY,2021-11-25,2028-02-25,,"palladium by icp-ms for anagrelide, ion chromatography for halofuginone lactate, element screening by icp-ms (relevant for release)",true
67,157,Institut Kuhlmann,Institut Kuhlmann GmbH,2,true,GMP_LABORATORY,2021-11-25,2028-02-25,,glycin-bestimmung für die stabilitätsprüfung,true
67,157,Institut Kuhlmann,Institut Kuhlmann GmbH,2,true,GMP_LABORATORY,2021-11-25,2028-02-25,,nitroseamine determination,false
68,1087,Interquim,Interquim Spain - Site Sant Cugat del Vallès,1,true,GMP_API,2024-04-02,2027-06-04,,rotigotin,false
68,1087,Interquim,Interquim Spain - Site Sant Cugat del Vallès,1,true,GMP_API,2024-04-02,2027-06-04,,"hydroxocobalamin acetate - b12,utp (trisodium uridine triphosphate)",false
68,1087,Interquim,Interquim Spain - Site Sant Cugat del Vallès,1,true,GMP_API,2024-04-02,2027-06-04,,hydroxocobalamini acetas,false
68,1087,Interquim,Interquim Spain - Site Sant Cugat del Vallès,1,true,GMP_API,2024-04-02,2027-06-04,,"rivastigmina hidrogeno tartrato,risperidona,rasagilina",false
68,1087,Interquim,Interquim Spain - Site Sant Cugat del Vallès,1,true,GMP_API,2024-04-02,2027-06-04,,risperidone,false
68,1087,Interquim,Interquim Spain - Site Sant Cugat del Vallès,1,true,GMP_API,2024-04-02,2027-06-04,,"hidroxicobalamina acetato, rivastigmina tartrato",false
68,1087,Interquim,Interquim Spain - Site Sant Cugat del Vallès,1,true,GMP_API,2024-04-02,2027-06-04,,rivastigmine,true
68,1087,Interquim,Interquim Spain - Site Sant Cugat del Vallès,1,true,GMP_API,2024-04-02,2027-06-04,,hydroxocobalamin acetate,false
68,1087,Interquim,Interquim Spain - Site Sant Cugat del Vallès,1,true,GMP_API,2024-04-02,2027-06-04,,"hydroxocobalamin acetate a - b12 (*),utp (**) (uridine trisodium triphosphate)",false
68,1087,Interquim,Interquim Spain - Site Sant Cugat del Vallès,1,true,GMP_API,2024-04-02,2027-06-04,,rivastigmine tartrate,false
68,1087,Interquim,Interquim Spain - Site Sant Cugat del Vallès,1,true,GMP_API,2024-04-02,2027-06-04,,ciclopirox olamine,false
68,1087,Interquim,Interquim Spain - Site Sant Cugat del Vallès,1,true,GMP_API,2024-04-02,2027-06-04,,"hydroxocobalamin acetate, utp (uridine trisodium triphosphate)",true
68,1088,Interquim,Interquim S.A. de C.V. - Site Cuautitlan Izcalli,2,true,GMP_API,2021-04-26,2027-09-03,,"atipamezole hcl, fosfomycin trometamol, dexmedetomidine hydrochloride usp dev",false
68,1088,Interquim,Interquim S.A. de C.V. - Site Cuautitlan Izcalli,2,true,GMP_API,2021-04-26,2027-09-03,,"atipamezole hcl, dexmedetomidine hcl",true
68,1088,Interquim,Interquim S.A. de C.V. - Site Cuautitlan Izcalli,2,true,GMP_API,2021-04-26,2027-09-03,,dexmedetomidine hcl,true
68,1088,Interquim,Interquim S.A. de C.V. - Site Cuautitlan Izcalli,2,true,GMP_API,2021-04-26,2027-09-03,,diacerein,true
68,1088,Interquim,Interquim S.A. de C.V. - Site Cuautitlan Izcalli,2,true,GMP_API,2021-04-26,2027-09-03,,fosfomycin trometamol,true
68,1088,Interquim,Interquim S.A. de C.V. - Site Cuautitlan Izcalli,2,true,GMP_API,2021-04-26,2027-09-03,,fosfomicina trometanol,false
68,1088,Interquim,Interquim S.A. de C.V. - Site Cuautitlan Izcalli,2,true,GMP_API,2021-04-26,2027-09-03,,"prodeconium
 bromide",false
68,1088,Interquim,Interquim S.A. de C.V. - Site Cuautitlan Izcalli,2,true,GMP_API,2021-04-26,2027-09-03,,fosfomicina trometamol,true
68,1088,Interquim,Interquim S.A. de C.V. - Site Cuautitlan Izcalli,2,true,GMP_API,2021-04-26,2027-09-03,,atipamezole usp,true
68,1088,Interquim,Interquim S.A. de C.V. - Site Cuautitlan Izcalli,2,true,GMP_API,2021-04-26,2027-09-03,,atipamezole hcl,true
